time[ms],#packets last interval ,#packets overall,avrg last interval [ms],max last interval [ms],avrg overall [ms],overall max overall [ms],BinWidth[ms],Histogram
1219500.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1220000.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1220500.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1221000.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1221500.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1222000.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1222500.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1223000.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1223500.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1224000.0,0,171834,NaN,0.0,NaN,49.93285923623783,0.1,0 0 0 0 0 0 1 0 0 1 1 0 2 0 0 2 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 2 2 3 1 3 4 5 2 3 2 2 0 2 2 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 0 1 0 0 1 0 1 0 0 1 1 1 2 0 0 2 1 0 0 0 1 2 0 2 1 1 0 2 0 3 0 2 1 0 1 0 0 2 5 2 1 1 1 2 1 3 3 2 2 2 0 3 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 3 1 1 1 1 1 1 1 2 1 1 0 0 0 0 1 1 1 0 0 0 0 2 1 0 1 0 0 0 0 3 0 2 0 2 1 3 1 0 2 0 0 2 0 2 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 4 1 0 0 0 2 0 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1 1 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2 1 1 3 0 2 0 0 1 1 1 0 3 1 1 2 2 0 0 0 2 1 2 3 3 1 1 4 1 2 3 2 0 5 0 3 3 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 0 1 0 1 3 1 3 2 0 2 1 0 1 1 0 1 3 0 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 1 1 1 0 0 1 1 0 0 2 1 0 1 2 0 3 0 2 10 4 4 2 6 7 12 10 8 8 17 6 17 13 14 24 24 26 34 34 30 16 40 27 36 39 30 50 43 45 70 72 86 98 103 102 104 152 142 158 174 197 211 259 281 303 329 378 433 453 527 521 637 712 800 853 968 1103 1244 1401 1596 1750 1988 2197 2377 2630 2906 3174 3502 3677 3888 4206 4506 4633 4796 5244 5078 5405 5629 5564 5698 5702 5800 5616 5430 5405 5056 4967 4432 4216 3935 3577 3309 2935 2632 2288 2125 1803 1476 1264 1113 914 799 582 512 377 313 250 171 119 117 87 77 54 45 29 22 15 8 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
